"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-10-02,"FC Bellevue B05",0,"LWPFC White Arapaimas B05",4,"PSPL Classic 2 Blue U12","home","away","Unk"
2016-10-02,"Seattle Celtic Orange B05",1,"Eclipse FC Aguilitos del America B05",2,"PSPL Copa Red U12","home","away","Unk"
2016-10-02,"Fuerza FC Academy B05",2,"Seattle Celtic Gold B05",2,"PSPL Copa Blue U12","home","away","Unk"
2016-10-02,"4-H FC Joga B05",3,"LASC IFC Eagles B05",3,"PTT B05 Premier Green","home","away","Unk"
2016-10-02,"Bend FC Timbers Red B05",2,"Academia de Futebol ADF B05",4,"PTT B05 Premier Green","home","away","Unk"
2016-10-02,"FC Portland Navy B05",1,"Westside Timbers Copa B05",1,"PTT B05 Premier Green","home","away","Unk"
2016-10-02,"Crossfire Oregon Green I B05",1,"ETFC Marseille Black B05",1,"PTT B05 Premier Green","home","away","Unk"
2016-10-02,"LYS Red B05",2,"NEU White B05",1,"PTT B05 Premier White","home","away","Unk"
2016-10-02,"Washington Timbers Red 1 B05",3,"Capital FC Timbers Red B05",1,"PTT B05 Premier White","home","away","Unk"
2016-10-02,"CSC Storm Navy B05",7,"4-H Arsenal B05",3,"PTT B05 Premier White","home","away","Unk"
2016-10-02,"4-H Cosmos B05",0,"Washington Timbers Red 2 B05",6,"PTT B05 Division 1 Green","home","away","Unk"
2016-10-02,"Bend FC Timbers White B05",1,"Pacific FC Rangers B05",6,"PTT B05 Division 1 Green","home","away","Unk"
2016-10-02,"Bend FC Timbers Black B05",1,"FC Salmon Creek White B05",5,"PTT B05 Division 1 Green","home","away","Unk"
2016-10-02,"Southside SC Azul B05",4,"BSC Portland Black B05",4,"PTT B05 Division 1 Green","home","away","Unk"
2016-10-02,"ETFC Marseille Red B05",2,"4-H Spartans B05",1,"PTT B05 Division 1 White","home","away","Unk"
2016-10-02,"CSC Storm White B05",0,"GPYSC Blue B05",2,"PTT B05 Division 1 White","home","away","Unk"
2016-10-02,"RVSC Timbers White B05",3,"HSC Boca B05",7,"PTT B05 Division 1 White","home","away","Unk"
2016-10-02,"Eastside Timbers Red B05",0,"Foothills SC Celtic White B05",4,"PTT B05 Division 1 Blue","home","away","Unk"
2016-10-02,"WAFC Coyotes B05",4,"Westside Timbers Copa TS B05",2,"PTT B05 Division 1 Blue","home","away","Unk"
2016-10-02,"NEU Black B05",1,"WUSC White B05",3,"PTT B05 Division 1 Blue","home","away","Unk"
2016-10-02,"BSC HR Black B05",1,"FC West Red Devils B05",4,"PTT B05 Division 1 Blue","home","away","Unk"
2016-10-02,"Foothills SC Celtic Green B05",5,"Academia Leon B05",4,"PTT B05 Division 2 Green","home","away","Unk"
2016-10-02,"PCU Black 1 B05",4,"CUSC Dynamo B05",1,"PTT B05 Division 2 Green","home","away","Unk"
2016-10-02,"Westside Timbers Mundial B05",0,"WUSC Navy B05",8,"PTT B05 Division 2 Green","home","away","Unk"
2016-10-02,"Capital FC Timbers White B05",1,"Washington Timbers White 2 B05",1,"PTT B05 Division 2 Green","home","away","Unk"
2016-10-02,"LYS Black B05",1,"ETFC Marseille White B05",4,"PTT B05 Division 2 Green","home","away","Unk"
2016-10-02,"Washington Timbers Green 1 B05",3,"WUSC Red B05",3,"PTT B05 Division 2 White","home","away","Unk"
2016-10-02,"Eastside Timbers Black B05",1,"FC West Black Gunners B05",1,"PTT B05 Division 2 White","home","away","Unk"
2016-10-02,"PCU Black 2 B05",1,"Aloha United Atletico Red B05",9,"PTT B05 Division 2 White","home","away","Unk"
2016-10-02,"Timber Barons B05",5,"Southside SC Blanco B05",5,"PTT B05 Division 2 White","home","away","Unk"
2016-10-02,"Molalla FC B05",4,"MYSA Red Fire B05",1,"PTT B05 Division 2 White","home","away","Unk"
2016-10-02,"SESC Kings White B05",2,"LOSC Black B05",2,"PTT B05 Division 2 White","home","away","Unk"
2016-10-02,"Seattle United Copa B05",2,"PacNW Maroon B05",1,"RCL B05 Div 1 9Aside","home","away","Unk"
2016-10-02,"Kitsap Alliance FC Red B05",5,"PacNW Blue B05",6,"RCL B05 Div 2 9Aside","home","away","Unk"
2016-10-02,"Snohomish United Black B05",2,"Whatcom Rangers Gold B05",1,"RCL B05 Div 2 9Aside","home","away","Unk"
2016-10-02,"WA Rush B05",1,"WPFC White B05",4,"RCL B05 Div 2 9Aside","home","away","Unk"
2016-10-02,"Seattle United Samba B05",1,"PacNW White B05",3,"RCL B05 Div 3 9Aside","home","away","Unk"
2016-10-02,"Eastside FC Blue B05",2,"3 Rivers Black B05",5,"RCL B05 Div 3 9Aside","home","away","Unk"
2016-10-02,"Crossfire Yakima B B05",5,"GS Surf C B05",2,"RCL B05 Div 4 9Aside","home","away","Unk"
2016-10-02,"Blackhills FC Red B05",5,"Crossfire Premier E B05",2,"RCL B05 Div 5 9Aside","home","away","Unk"
2016-10-02,"Whatcom Rangers Blue B05",5,"WPFC Gold B05",2,"RCL B05 Div 5 9Aside","home","away","Unk"
2016-10-02,"NW United Red B05",1,"FWFC White B05",6,"RCL B05 Div 5 9Aside","home","away","Unk"
2016-10-02,"Ashland SC Avengers B06",1,"RVSC Timbers Red B06",3,"SOCL Pacific Crest U12","home","away","Unk"
2016-10-02,"RVSC Timbers White B06",1,"GPYSC White B05",2,"SOCL Pacific Crest U12","home","away","Unk"
2016-10-07,"Boise Nationals Timbers Green B05",0,"Idaho Rush Black B05",2,"GEM State Challenge U12B Silver West U12","neutral","neutral","Grass"
2016-10-07,"FC Portland Navy B05",1,"Crossfire Premier A B05",4,"NWCL Boys 05","neutral","neutral","Grass"
2016-10-07,"IEYSA Valor Maroon 2 B05",1,"Spokane Pumas Valley B05",3,"PSPL-Inland Copa 1 East U12","home","away","Unk"
2016-10-07,"Leavenworth Storm B06",1,"Wenatchee FC B B05",1,"Wenatchee Apple Cup BU11-12 Gold","neutral","neutral","Unk"
2016-10-07,"Wenatchee FC Limon B06",3,"Jaluco B06",0,"Wenatchee Apple Cup BU11-12 Gold","neutral","neutral","Unk"
2016-10-08,"Canyon Optimit Inferno B05",5,"Idaho Rush Black B05",2,"GEM State Challenge U12B Silver West U12","neutral","neutral","Grass"
2016-10-08,"Boise Nationals Timbers Green B05",0,"Jackson Hole United Black B05",0,"GEM State Challenge U12B Silver West U12","neutral","neutral","Grass"
2016-10-08,"Boise Nationals Timbers Green B05",1,"Mountain Home SC B05",5,"GEM State Challenge U12B Silver West U12","neutral","neutral","Grass"
2016-10-08,"Jackson Hole United Black B05",2,"Idaho Rush Black B05",1,"GEM State Challenge U12B Silver West U12","neutral","neutral","Grass"
2016-10-08,"Canyon Optimit Inferno B05",9,"Mountain Home SC B05",1,"GEM State Challenge U12B Silver West U12","neutral","neutral","Grass"
2016-10-08,"Idaho Rush White B05",0,"Rock Springs Avengers B05",0,"GEM State Challenge U12B Silver East U12","neutral","neutral","Grass"
2016-10-08,"PVSC United Real B05",3,"Sawtooth United Blue B05",0,"GEM State Challenge U12B Silver East U12","neutral","neutral","Grass"
2016-10-08,"Sawtooth United Blue B05",2,"Idaho Rush White B05",5,"GEM State Challenge U12B Silver East U12","neutral","neutral","Grass"
2016-10-08,"PVSC United Real B05",2,"Rock Springs Avengers B05",5,"GEM State Challenge U12B Silver East U12","neutral","neutral","Grass"
2016-10-08,"Boise Nationals Timbers Red B05",6,"Twin Falls Rapids B05",1,"GEM State Challenge U12B Silver East U12","neutral","neutral","Grass"
2016-10-08,"Jackson Hole United B05",2,"Idaho Arsenal United B05",3,"GEM State Challenge U12B Silver East U12","neutral","neutral","Grass"
2016-10-08,"Idaho Arsenal United B05",2,"Boise Nationals Timbers Red B05",5,"GEM State Challenge U12B Silver East U12","neutral","neutral","Grass"
2016-10-08,"Jackson Hole United B05",5,"Twin Falls Rapids B05",1,"GEM State Challenge U12B Silver East U12","neutral","neutral","Grass"
2016-10-08,"SSC Shadow Elite B05",3,"Sandpoint Strikers B05",0,"IPL East U12","home","away","Unk"
2016-10-08,"Sting SC Timbers White B05",2,"Sandpoint Strikers B05",3,"IPL East U12","home","away","Unk"
2016-10-08,"SSC Shadow United Hope B05",2,"Spokane Sounders North B B05",4,"IPL West U12","home","away","Unk"
2016-10-08,"FC Spokane Black Valdez B05",4,"FC Spokane Black Sauther B05",0,"IPL West U12","home","away","Unk"
2016-10-08,"Moscow United B05",0,"VYSA B05",3,"IPL West U12","home","away","Unk"
2016-10-08,"BIFC Blue B05",4,"Seattle United W Blue B05",2,"NPSL Division 1 (05) U12","home","away","Unk"
2016-10-08,"Crossfire Select Pratt B05",6,"Seattle United S Blue B05",1,"NPSL Division 1 (05) U12","home","away","Unk"
2016-10-08,"NSC Sharks Green B05",2,"Crossfire Select Zlateff B05",0,"NPSL Division 1 (05) U12","home","away","Unk"
2016-10-08,"Seattle United Shoreline Blue B05",4,"Nortac Colibri B05",1,"NPSL Division 1 (05) U12","home","away","Unk"
2016-10-08,"Newport FC A B05",8,"Crossfire Select Pedraza B05",4,"NPSL Division 2 (05) U12","home","away","Unk"
2016-10-08,"Seattle United S White B05",1,"Lake Hills Blue Devils B05",0,"NPSL Division 2 (05) U12","home","away","Unk"
2016-10-08,"Mercer Island FC Wolves B05",1,"South Whidbey Tsunami B05",9,"NPSL Division 2 (05) U12","home","away","Unk"
2016-10-08,"NWSC Deception FC Green B05",1,"Storm King B05",4,"NPSL Division 2 (05) U12","home","away","Unk"
2016-10-08,"NSC Magic Black B05",2,"Mukilteo Rush Nero B05",1,"NPSL Division 3 (05) U12","home","away","Unk"
2016-10-08,"BIFC White B05",1,"IFC Red B05",0,"NPSL Division 3 (05) U12","home","away","Unk"
2016-10-08,"NWSC Deception FC Black B05",1,"Bellevue United Select B05",6,"NPSL Division 3 (05) U12","home","away","Unk"
2016-10-08,"FME Xtreme B05",2,"Mukilteo Rush B05",4,"NPSL Division 3 (05) U12","home","away","Unk"
2016-10-08,"Academia de Futebol ADF B05",1,"WPFC Black B05",4,"NWCL Boys 05","neutral","neutral","Grass"
2016-10-08,"ISC Gunners A B05",1,"FC Nova Gold TB B05",5,"NWCL Boys 05","neutral","neutral","Grass"
2016-10-08,"Wenatchee FC Black B05",4,"FC Nova Gold TB B05",4,"NWCL Boys 05","neutral","neutral","Grass"
2016-10-08,"ISC Gunners A B05",4,"Spokane Sounders A B05",10,"NWCL Boys 05","neutral","neutral","Grass"
2016-10-08,"LASC IFC Eagles B05",1,"Crossfire Premier A B05",6,"NWCL Boys 05","neutral","neutral","Grass"
2016-10-08,"Academia de Futebol ADF B05",1,"Boise Nationals Timbers Blue B05",0,"NWCL Boys 05","neutral","neutral","Grass"
2016-10-08,"LASC IFC Eagles B05",5,"Idaho Rush Blue B05",1,"NWCL Boys 05","neutral","neutral","Grass"
2016-10-08,"Spokane Scotties Lake B05",2,"IEYSA Valor Maroon 2 B05",4,"PSPL-Inland Copa 1 East U12","home","away","Unk"
2016-10-08,"IEYSA Valor Maroon B05",3,"Breakers Red 2 B05",0,"PSPL-Inland Copa 1 East U12","home","away","Unk"
2016-10-08,"Breakers Red B05",0,"Sting SC Timbers Red B05",9,"PSPL-Inland Copa 1 East U12","home","away","Unk"
2016-10-08,"Endeavor SA B05",0,"3 Rivers White B05",2,"PSPL-Inland Copa 1 West U12","home","away","Unk"
2016-10-08,"Endeavor SA B05",0,"3 Rivers White B05",3,"PSPL-Inland Copa 1 West U12","home","away","Unk"
2016-10-08,"Spokane Pumas C B05",5,"Breakers Red 3 B05",5,"PSPL-Inland Copa 2 U12","home","away","Unk"
2016-10-08,"IEYSA Storm B05",1,"North Idaho Inferno Orange B05",4,"PSPL-Inland Copa 2 U12","home","away","Unk"
2016-10-08,"Breakers Black B05",4,"Washington East SC A B05",0,"PSPL WSPL 1 U12","home","away","Unk"
2016-10-08,"FPSC Fury Black B05",0,"Kent City White B05",4,"PSPL Classic 1 U12","home","away","Unk"
2016-10-08,"ISC Gunners B B05",2,"TC United Navy B05",3,"PSPL Classic 1 U12","home","away","Unk"
2016-10-08,"Highline Premier Heat Red B05",0,"NPSA Titans Navy Mercer Island B05",1,"PSPL Classic 2 Red U12","home","away","Unk"
2016-10-08,"MVP Rapids Navy B05",1,"Pumas UNAM B05",0,"PSPL Classic 2 Red U12","home","away","Unk"
2016-10-08,"Impact FC Black B05",5,"FC Bellevue B05",0,"PSPL Classic 2 Blue U12","home","away","Unk"
2016-10-08,"LWPFC White Arapaimas B05",1,"Seattle Celtic White B05",3,"PSPL Classic 2 Blue U12","home","away","Unk"
2016-10-08,"ISC Gunners C B05",1,"RSA Elite B05",2,"PSPL Classic 2 Blue U12","home","away","Unk"
2016-10-08,"Emerald City FC White B05",1,"Gala FC B05",3,"PSPL Copa Red U12","home","away","Unk"
2016-10-08,"NK Force B05",3,"Eclipse FC Aguilitos del America B05",2,"PSPL Copa Red U12","home","away","Unk"
2016-10-08,"Shoreline Sportsverrou B05",0,"Seattle Celtic Gold B05",2,"PSPL Copa Blue U12","home","away","Unk"
2016-10-08,"Kent City Black B05",6,"ISC Gunners Select B05",2,"PSPL Copa Blue U12","home","away","Unk"
2016-10-08,"Seattle Celtic Silver B05",2,"Silver FC B05",3,"PSPL Copa White U12","home","away","Unk"
2016-10-08,"Edmond Premier Titans B05",5,"Emerald City FC Blue B05",1,"PSPL Copa White U12","home","away","Unk"
2016-10-08,"PCU Red 1 B05",0,"Washington Timbers Red 1 B05",1,"PTT B05 Premier White","home","away","Unk"
2016-10-08,"4-H Arsenal B05",1,"LYS Red B05",4,"PTT B05 Premier White","home","away","Unk"
2016-10-08,"CSC Storm Navy B05",1,"NEU White B05",0,"PTT B05 Premier White","home","away","Unk"
2016-10-08,"Capital FC Timbers Red B05",5,"RVSC Timbers Red B05",3,"PTT B05 Premier White","home","away","Unk"
2016-10-08,"Washington Timbers Red 2 B05",6,"Westside Timbers Samba B05",4,"PTT B05 Division 1 Green","home","away","Unk"
2016-10-08,"Bend FC Timbers White B05",5,"Bend FC Timbers Black B05",5,"PTT B05 Division 1 Green","home","away","Unk"
2016-10-08,"Pacific FC Rangers B05",0,"Southside SC Azul B05",3,"PTT B05 Division 1 Green","home","away","Unk"
2016-10-08,"Capital FC Timbers Black B05",3,"LOSC Green I B05",1,"PTT B05 Division 1 Green","home","away","Unk"
2016-10-08,"FC Salmon Creek White B05",2,"4-H Cosmos B05",2,"PTT B05 Division 1 Green","home","away","Unk"
2016-10-08,"CSC Storm White B05",2,"4-H Spartans B05",6,"PTT B05 Division 1 White","home","away","Unk"
