"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-10-12,"Real Middleton G04",NaN,"Indie Chicas Cyan G04",NaN,"Idaho D3 U13G Division 2 U13","home","away","Unk"
2016-10-15,"FC Nova Red JS G04",0,"FC Nova Gold GK G04",6,"Idaho D3 U13G Division 1 U13","home","away","Unk"
2016-10-15,"Indie Chicas Lime G04",0,"Idaho Rush Premier G04",3,"Idaho D3 U13G Division 1 U13","home","away","Unk"
2016-10-15,"Indie Chicas Cyan G04",NaN,"Mountain Home G04",NaN,"Idaho D3 U13G Division 2 U13","home","away","Unk"
2016-10-15,"Idaho Arsenal United G04",NaN,"FC Alianza Pegasus G04",NaN,"Idaho D3 U13G Division 2 U13","home","away","Unk"
2016-10-15,"Idaho Rush Nero G04",6,"Real Middleton G04",0,"Idaho D3 U13G Division 2 U13","home","away","Unk"
2016-10-15,"FC Spokane Black Hubble G04",3,"SSC Shadow United Higens G04",2,"IPL East U13","home","away","Unk"
2016-10-15,"FC Spokane Black Hubble G04",0,"Sandpoint Strikers G04",6,"IPL East U13","home","away","Unk"
2016-10-15,"FC Spokane Black Clayton G04",0,"Sandpoint Strikers G04",6,"IPL East U13","home","away","Unk"
2016-10-15,"NSC White Impact G04",1,"Highline Select G04",2,"NPSL Division 2 (04) U13","home","away","Unk"
2016-10-15,"Newport FC Panthers G04",0,"UPSC Jays G04",3,"NPSL Division 3 (04) U13","home","away","Unk"
2016-10-15,"North Idaho Inferno G04",2,"Breakers Red Kalua G04",3,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-15,"Valor Maroon Hardy G04",2,"Wenatchee Valley United Lil Pumas G04",1,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-15,"Spokane Foxes Tweedy G04",1,"Spokane Foxes Kropp G04",6,"PSPL-Inland Copa 1 North U13","home","away","Unk"
2016-10-15,"North Central FC G04",1,"Spokane Scotties Snell G04",2,"PSPL-Inland Copa 1 North U13","home","away","Unk"
